,loss,val_loss
0,0.7545815110206604,0.11010709404945374
1,0.5419601202011108,0.09569239616394043
2,0.4737420678138733,0.10512691736221313
3,0.43389639258384705,0.13041898608207703
4,0.4030691087245941,0.10034719109535217
5,0.3746885061264038,0.1499459147453308
6,0.35232803225517273,0.2184164822101593
7,0.32298386096954346,0.41687288880348206
8,0.3049851655960083,0.6956462860107422
9,0.28583255410194397,0.7991073131561279
10,0.26945722103118896,0.7063022255897522
11,0.2585495710372925,0.5105721950531006
12,0.24397192895412445,0.40844470262527466
13,0.23524697124958038,0.3722102642059326
14,0.2260575145483017,0.4296329915523529
15,0.22369542717933655,0.41951820254325867
16,0.21673277020454407,0.36512744426727295
17,0.21352872252464294,0.43137845396995544
18,0.2077656239271164,0.47110459208488464
19,0.20818117260932922,0.47186076641082764
20,0.20601336658000946,0.4106771945953369
21,0.20193366706371307,0.5688821077346802
22,0.19871632754802704,0.5242859125137329
23,0.19995209574699402,0.5303995609283447
24,0.19705577194690704,0.4866671860218048
25,0.19979111850261688,0.4819383919239044
26,0.19540849328041077,0.4738815426826477
27,0.1936328411102295,0.4678972363471985
28,0.1922878623008728,0.4852217435836792
29,0.1878068745136261,0.40896254777908325
30,0.19441808760166168,0.35020628571510315
31,0.18785879015922546,0.46001702547073364
32,0.19008560478687286,0.3284505009651184
33,0.1862679272890091,0.4576559066772461
34,0.18770094215869904,0.4592682421207428
35,0.1870078593492508,0.4426078796386719
36,0.1872663050889969,0.3940786123275757
37,0.18540629744529724,0.4996083378791809
38,0.18515346944332123,0.34387683868408203
39,0.18625569343566895,0.3641808331012726
40,0.18594393134117126,0.29953381419181824
41,0.18481509387493134,0.4026391804218292
42,0.1857188194990158,0.3289341628551483
43,0.18302421271800995,0.4159899055957794
44,0.18532301485538483,0.37370407581329346
45,0.1822759211063385,0.36695030331611633
46,0.18229684233665466,0.3365529477596283
47,0.18156537413597107,0.34460997581481934
48,0.18407917022705078,0.4205295443534851
49,0.18177978694438934,0.3760046362876892
50,0.17726415395736694,0.3676823377609253
51,0.18089985847473145,0.37447649240493774
52,0.17645642161369324,0.4741210341453552
53,0.1787104606628418,0.3351668119430542
54,0.17934033274650574,0.3835848867893219
55,0.17567187547683716,0.4180583655834198
56,0.1775207370519638,0.35673603415489197
57,0.17793437838554382,0.41728901863098145
58,0.18165679275989532,0.39653122425079346
59,0.17866379022598267,0.4057444930076599
60,0.1793476939201355,0.44121015071868896
61,0.17501965165138245,0.4016644060611725
62,0.17411988973617554,0.30880895256996155
63,0.17604713141918182,0.39261099696159363
64,0.1769547164440155,0.31540775299072266
65,0.17469246685504913,0.34776735305786133
66,0.17327947914600372,0.33481669425964355
67,0.1750422567129135,0.2934047281742096
68,0.17718999087810516,0.3035203814506531
69,0.17437031865119934,0.2708294093608856
70,0.17180436849594116,0.2664887309074402
71,0.17426547408103943,0.31917130947113037
72,0.1735590249300003,0.2767150402069092
73,0.1735071837902069,0.2825559377670288
74,0.17690961062908173,0.24984076619148254
75,0.1750025749206543,0.26845890283584595
76,0.1712757796049118,0.299033522605896
77,0.17305780947208405,0.2760063111782074
78,0.17205455899238586,0.25358858704566956
79,0.1718180775642395,0.24473121762275696
80,0.17206931114196777,0.2752993702888489
81,0.16628675162792206,0.23742887377738953
82,0.17268578708171844,0.24021589756011963
83,0.1703922301530838,0.2422540783882141
84,0.1709936112165451,0.2349921464920044
85,0.16979017853736877,0.27151650190353394
86,0.16857175529003143,0.23262223601341248
87,0.16997477412223816,0.23938053846359253
88,0.16845326125621796,0.22048482298851013
89,0.16669538617134094,0.24401915073394775
90,0.16835099458694458,0.2639428377151489
91,0.16891320049762726,0.21371203660964966
92,0.1688866913318634,0.27022799849510193
93,0.16964131593704224,0.23475396633148193
94,0.16950581967830658,0.23237067461013794
95,0.16642151772975922,0.258809894323349
96,0.1656886488199234,0.24347305297851562
97,0.166413351893425,0.2794102430343628
98,0.16505755484104156,0.2513341009616852
99,0.16963385045528412,0.2670822739601135
100,0.16599063575267792,0.25501877069473267
101,0.1685776710510254,0.3235505223274231
102,0.16473540663719177,0.26101118326187134
103,0.16457127034664154,0.2565670609474182
104,0.16688750684261322,0.2698306739330292
105,0.16746002435684204,0.26687800884246826
106,0.16726446151733398,0.23610642552375793
107,0.16641174256801605,0.23050463199615479
108,0.16746088862419128,0.26032349467277527
109,0.16589242219924927,0.2585468292236328
110,0.16636715829372406,0.26670244336128235
111,0.16488321125507355,0.26321011781692505
112,0.16309942305088043,0.2333800196647644
113,0.1668976992368698,0.24372220039367676
114,0.1645706593990326,0.229880690574646
115,0.16355018317699432,0.2423483431339264
116,0.1602296531200409,0.26048898696899414
117,0.16736602783203125,0.2580389976501465
118,0.16376905143260956,0.24665701389312744
119,0.16370494663715363,0.23122748732566833
120,0.16726022958755493,0.23476088047027588
121,0.16484181582927704,0.26966592669487
122,0.16166351735591888,0.25569409132003784
123,0.1642606556415558,0.23270171880722046
124,0.16422003507614136,0.23723602294921875
125,0.16352726519107819,0.27923583984375
126,0.16627219319343567,0.2377868890762329
127,0.16242052614688873,0.2640188932418823
128,0.16389523446559906,0.2277059257030487
129,0.16426566243171692,0.21364882588386536
130,0.16404874622821808,0.2249487042427063
131,0.1650882363319397,0.2436867356300354
132,0.16029691696166992,0.24023786187171936
133,0.16466927528381348,0.2618374824523926
134,0.15763679146766663,0.21210435032844543
135,0.16215969622135162,0.21648681163787842
136,0.16183486580848694,0.25369566679000854
137,0.16007836163043976,0.21850761771202087
138,0.16085542738437653,0.23649126291275024
139,0.15881292521953583,0.2193489372730255
140,0.16136813163757324,0.1989995837211609
141,0.16221274435520172,0.22388532757759094
142,0.16234485805034637,0.20657867193222046
143,0.16295263171195984,0.21332508325576782
144,0.16312481462955475,0.2158534824848175
145,0.1612413078546524,0.2178325057029724
146,0.15795251727104187,0.20905575156211853
147,0.1587032675743103,0.2185056507587433
148,0.16324445605278015,0.20234179496765137
149,0.15830127894878387,0.21804854273796082
150,0.16173823177814484,0.2096603512763977
151,0.16319411993026733,0.2305395007133484
152,0.15840300917625427,0.2302694320678711
153,0.16235394775867462,0.20660126209259033
154,0.15832971036434174,0.22694674134254456
155,0.16177937388420105,0.24313145875930786
156,0.16008234024047852,0.1988147497177124
157,0.16335903108119965,0.20408213138580322
158,0.1582775115966797,0.21310442686080933
159,0.1570100337266922,0.24189293384552002
160,0.15947620570659637,0.20388200879096985
161,0.15922945737838745,0.21790584921836853
162,0.15715046226978302,0.2014431357383728
163,0.160478413105011,0.20495852828025818
164,0.15813647210597992,0.2048107385635376
165,0.16156521439552307,0.19245117902755737
166,0.15940436720848083,0.21526139974594116
167,0.16087743639945984,0.20666450262069702
168,0.16141365468502045,0.2358611524105072
169,0.15931436419487,0.21158796548843384
170,0.16166986525058746,0.21962791681289673
171,0.16296479105949402,0.19658657908439636
172,0.162790909409523,0.19757232069969177
173,0.15886469185352325,0.2132267951965332
174,0.15994127094745636,0.19997674226760864
175,0.1575448364019394,0.20495763421058655
176,0.158169686794281,0.22194653749465942
177,0.1614636331796646,0.22728919982910156
178,0.15802587568759918,0.19829541444778442
