,loss,val_loss
0,0.5725177526473999,0.5465967655181885
1,0.4622717797756195,0.4862319231033325
2,0.41082513332366943,0.48173820972442627
3,0.38475561141967773,0.4580371677875519
4,0.35116881132125854,0.4430331885814667
5,0.3282141089439392,0.43739765882492065
6,0.30808427929878235,0.4232984781265259
7,0.2917326092720032,0.4073329269886017
8,0.2806636095046997,0.40707632899284363
9,0.2688955068588257,0.4064468741416931
10,0.25931137800216675,0.4090026915073395
11,0.2545646131038666,0.386866956949234
12,0.2495061606168747,0.39006468653678894
13,0.24196790158748627,0.3945029377937317
14,0.23987527191638947,0.3907352685928345
15,0.23210231959819794,0.39128804206848145
16,0.22771336138248444,0.3748113811016083
17,0.22475139796733856,0.3862830698490143
18,0.2177186906337738,0.38239145278930664
19,0.2116079032421112,0.3804297149181366
20,0.21073536574840546,0.39557451009750366
21,0.20246611535549164,0.3775026500225067
22,0.20879164338111877,0.3789204955101013
23,0.2005593627691269,0.3691434860229492
24,0.20217980444431305,0.36960408091545105
25,0.20184002816677094,0.3497115671634674
26,0.18764424324035645,0.3944074213504791
27,0.19609180092811584,0.3983464539051056
28,0.19117935001850128,0.377810537815094
29,0.19033066928386688,0.37553083896636963
30,0.18419718742370605,0.36300456523895264
31,0.18132711946964264,0.38904982805252075
32,0.18441353738307953,0.3797300159931183
33,0.177008718252182,0.38116177916526794
34,0.17458035051822662,0.3867878317832947
35,0.17662841081619263,0.363425612449646
36,0.1708710640668869,0.3676619827747345
37,0.1732758730649948,0.39541736245155334
38,0.17008525133132935,0.35829877853393555
39,0.1707523614168167,0.38527315855026245
40,0.16728435456752777,0.37104037404060364
41,0.164767786860466,0.37214410305023193
42,0.1653875857591629,0.3705480694770813
43,0.16343382000923157,0.3956134021282196
44,0.16204530000686646,0.35323184728622437
45,0.16156631708145142,0.36618736386299133
46,0.1600634753704071,0.38479506969451904
47,0.15584738552570343,0.3620762825012207
48,0.16126050055027008,0.37573838233947754
49,0.16108371317386627,0.36632126569747925
50,0.15565083920955658,0.3567558526992798
51,0.15785478055477142,0.3512420058250427
52,0.15022069215774536,0.37721025943756104
53,0.1513364166021347,0.32215312123298645
54,0.1569872349500656,0.36006152629852295
55,0.1478317677974701,0.3621153235435486
56,0.14917896687984467,0.3591196537017822
57,0.14763107895851135,0.37435463070869446
58,0.14557333290576935,0.35709354281425476
59,0.15129250288009644,0.3718198537826538
60,0.14862336218357086,0.3501102328300476
61,0.14570802450180054,0.3539620637893677
62,0.14225362241268158,0.35349610447883606
63,0.14345981180667877,0.3551650643348694
64,0.14440174400806427,0.352998822927475
65,0.14051224291324615,0.35190221667289734
66,0.1422141194343567,0.39176449179649353
67,0.1426454335451126,0.37646976113319397
68,0.14320094883441925,0.3510858714580536
69,0.13642451167106628,0.37489646673202515
70,0.14439056813716888,0.3790886104106903
71,0.14087115228176117,0.3413994312286377
72,0.13727572560310364,0.35910558700561523
73,0.13836577534675598,0.34220558404922485
74,0.14081215858459473,0.3581897020339966
75,0.13699579238891602,0.3438422977924347
76,0.13533085584640503,0.35950666666030884
77,0.1377304643392563,0.3440662622451782
78,0.13478931784629822,0.36208105087280273
79,0.13796453177928925,0.3773767352104187
80,0.13597412407398224,0.36324942111968994
81,0.1352996528148651,0.35231295228004456
82,0.1354951709508896,0.38932299613952637
83,0.13353849947452545,0.3617126941680908
84,0.1372329592704773,0.34051188826560974
85,0.13021311163902283,0.3595832288265228
86,0.13160009682178497,0.33555254340171814
87,0.13221079111099243,0.35582584142684937
88,0.1297617107629776,0.34692421555519104
89,0.1353665441274643,0.36263030767440796
90,0.13081185519695282,0.34667667746543884
91,0.12804760038852692,0.3746850788593292
92,0.13088208436965942,0.35194137692451477
93,0.13131283223628998,0.38706275820732117
94,0.1327134072780609,0.3640731871128082
95,0.12231340259313583,0.3832358717918396
96,0.12871579825878143,0.35764268040657043
97,0.12598946690559387,0.3502812087535858
98,0.13192079961299896,0.36455097794532776
99,0.1284700632095337,0.3604276180267334
100,0.12489540874958038,0.35661566257476807
101,0.12502521276474,0.36855700612068176
102,0.12657293677330017,0.3592482805252075
103,0.12439270317554474,0.3625515103340149
104,0.12088305503129959,0.36482593417167664
105,0.12300867587327957,0.34405720233917236
106,0.12955206632614136,0.36725741624832153
107,0.12178904563188553,0.3526286780834198
108,0.12130166590213776,0.35961538553237915
109,0.12368480116128922,0.36633220314979553
110,0.12079324573278427,0.3754185736179352
111,0.12443549185991287,0.3651372790336609
112,0.11957033723592758,0.3408382833003998
113,0.12639155983924866,0.34909194707870483
114,0.12274578213691711,0.3393590748310089
115,0.12553970515727997,0.3503795862197876
116,0.12322215735912323,0.3693188428878784
117,0.12160512804985046,0.3459542393684387
118,0.12327098846435547,0.3582114577293396
119,0.12139524519443512,0.33615776896476746
120,0.12207532674074173,0.36850613355636597
121,0.12097050249576569,0.36830946803092957
122,0.11963630467653275,0.3579884469509125
123,0.11880877614021301,0.35678526759147644
124,0.12263602763414383,0.36355090141296387
125,0.11928436160087585,0.3454086184501648
126,0.12246035039424896,0.359814316034317
127,0.12142206728458405,0.3689941465854645
128,0.12018812447786331,0.35787126421928406
129,0.11865455657243729,0.38466209173202515
130,0.11700621247291565,0.3360537588596344
131,0.11484399437904358,0.3502868413925171
132,0.11679811775684357,0.3526341915130615
133,0.11660885065793991,0.35342490673065186
134,0.11797676980495453,0.3436272144317627
135,0.11613841354846954,0.3450509011745453
136,0.12001828849315643,0.36084699630737305
137,0.11950097978115082,0.3453693687915802
138,0.12113628536462784,0.36321786046028137
139,0.11887086182832718,0.3293496072292328
140,0.120517797768116,0.35922887921333313
141,0.11805131286382675,0.35296565294265747
142,0.1156473308801651,0.3569028377532959
143,0.1164819523692131,0.36420732736587524
144,0.11566643416881561,0.3961924910545349
145,0.11545941978693008,0.3659592866897583
146,0.11404836922883987,0.375598669052124
147,0.11449038982391357,0.3735335171222687
148,0.11568114161491394,0.36050155758857727
149,0.11372040212154388,0.33191800117492676
150,0.11440857499837875,0.35115334391593933
151,0.11990118026733398,0.38607925176620483
152,0.11446429044008255,0.3566567301750183
153,0.11234116554260254,0.3511555790901184
154,0.11846716701984406,0.3464992046356201
155,0.11339641362428665,0.35045069456100464
156,0.11255303025245667,0.3581334948539734
157,0.11437840759754181,0.33567124605178833
158,0.11284584552049637,0.35683006048202515
159,0.11264181137084961,0.3564031422138214
160,0.11438170075416565,0.36614683270454407
161,0.11281805485486984,0.3781921863555908
162,0.11547604203224182,0.3536081910133362
163,0.11562878638505936,0.3553975224494934
164,0.11402661353349686,0.3660963773727417
165,0.11213294416666031,0.3518414795398712
166,0.10836827754974365,0.32412201166152954
167,0.11207877099514008,0.3210752010345459
168,0.11795426905155182,0.35704904794692993
169,0.1115243211388588,0.3351829946041107
170,0.11573457717895508,0.35697969794273376
171,0.11205236613750458,0.36441683769226074
172,0.108209528028965,0.3393043875694275
173,0.11086183041334152,0.35234302282333374
174,0.11186634004116058,0.3744772970676422
175,0.11140966415405273,0.3703700304031372
176,0.11483360826969147,0.3568475544452667
177,0.11130964010953903,0.37271058559417725
178,0.1087113618850708,0.36067700386047363
179,0.1136319488286972,0.34066396951675415
180,0.10949163138866425,0.35134604573249817
181,0.11263532936573029,0.3464730679988861
182,0.1105823889374733,0.3426917791366577
183,0.11014007031917572,0.3670117259025574
184,0.10987656563520432,0.35978180170059204
185,0.11226999014616013,0.3718806207180023
186,0.11284254491329193,0.364750474691391
187,0.10839267075061798,0.3522387742996216
188,0.11040011048316956,0.3509030342102051
189,0.10860460251569748,0.3365788161754608
190,0.10937266796827316,0.35775333642959595
191,0.10918668657541275,0.3574303686618805
192,0.10734615474939346,0.35647284984588623
193,0.11113404482603073,0.3551310896873474
194,0.11094124615192413,0.35963717103004456
195,0.10761416703462601,0.3565329611301422
196,0.10519688576459885,0.35396942496299744
197,0.108385369181633,0.32671013474464417
198,0.10620000213384628,0.363610178232193
199,0.1105882078409195,0.35180336236953735
200,0.10513843595981598,0.3412141501903534
201,0.10953453928232193,0.3365743160247803
202,0.10825546830892563,0.3499474823474884
203,0.10944289714097977,0.37128663063049316
204,0.10701458901166916,0.35819336771965027
205,0.10787215083837509,0.35439208149909973
206,0.10875461995601654,0.3445339798927307
207,0.10656467080116272,0.36319759488105774
208,0.11007772386074066,0.34712108969688416
209,0.10592571645975113,0.37350624799728394
